timestamp,ppg
16972.845792770386,1454.945068359375
16989.758014678955,1432.967041015625
17010.636568069458,1408.791259765625
17033.653736114502,1388.2784423828125
17049.705028533936,1367.032958984375
17073.246002197266,1339.9267578125
17090.80147743225,1325.2747802734375
17118.136882781982,1322.3443603515625
17133.214473724365,1323.076904296875
17153.281450271606,1327.4725341796875
17170.65930366516,1330.4029541015625
17192.864894866943,1345.78759765625
17210.349798202515,1357.5091552734375
